partner_a,partner_b,protein_name_a,protein_name_b,annotation_strategy,source,is_ppi,curator,reactome_complex,reactome_reaction,reactome_pathway,complexPortal_complex,comments,Interaction_type,Pathway_classification,Pathway_classification_specific,Pathway_classification_alternative,Reactome_classification
P12872,O43193,MLN,MLNR,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Motilin,G-protein coupled receptor,,
Q9ULB1,Q8N2Q7,NRXN1,NLGN1,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
P58401,Q8N2Q7,NRXN2,NLGN1,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9HDB5,Q8N2Q7,NRXN3,NLGN1,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9ULB1,Q8NFZ4,NRXN1,NLGN2,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
P58401,Q8NFZ4,NRXN2,NLGN2,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9HDB5,Q8NFZ4,NRXN3,NLGN2,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9ULB1,Q9NZ94,NRXN1,NLGN3,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
P58401,Q9NZ94,NRXN2,NLGN3,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9HDB5,Q9NZ94,NRXN3,NLGN3,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
P23468,Q9NZ94,PTPRD,NLGN3,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9ULB1,Q8N0W4,NRXN1,NLGN4X,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
P58401,Q8N0W4,NRXN2,NLGN4X,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9HDB5,Q8N0W4,NRXN3,NLGN4X,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9ULB1,Q8NFZ3,NRXN1,NLGN4Y,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
P58401,Q8NFZ3,NRXN2,NLGN4Y,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9HDB5,Q8NFZ3,NRXN3,NLGN4Y,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
P07492,P28336,GRP,NMBR,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Gastrin-releasing peptide,G-protein coupled receptor,,
P08949,P28336,NMB,NMBR,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Neuromedin B,G-protein coupled receptor,,
Q5H8A3,Q9HB89,NMS,NMUR1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Neuromedin U,G-protein coupled receptor,,
P48645,Q9HB89,NMU,NMUR1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Neuromedin U,G-protein coupled receptor,,
Q5H8A3,Q9GZQ4,NMS,NMUR2,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Neuromedin U,G-protein coupled receptor,,
P48645,Q9GZQ4,NMU,NMUR2,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Neuromedin U,G-protein coupled receptor,,
Q8NG41,P48145,NPB,NPBWR1,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Neuropeptides B/W,G-protein coupled receptor,,
Q8N729,P48145,NPW,NPBWR1,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Neuropeptides B/W,G-protein coupled receptor,,
Q8NG41,P48146,NPB,NPBWR2,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Neuropeptides B/W,G-protein coupled receptor,,
Q8N729,P48146,NPW,NPBWR2,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Neuropeptides B/W,G-protein coupled receptor,,
O15130,Q9GZQ6,NPFF,NPFFR1,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide FF,G-protein coupled receptor,,
O15130,Q9Y5X5,NPFF,NPFFR2,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide FF,G-protein coupled receptor,,
P0C0P6,Q6W5P4,NPS,NPSR1,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide S,G-protein coupled receptor,,
P01303,P25929,NPY,NPY1R,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide Y,G-protein coupled receptor,,
P10082,P25929,PYY,NPY1R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide Y,G-protein coupled receptor,,
P01298,P25929,PPY,NPY1R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide Y,G-protein coupled receptor,,
P01303,P49146,NPY,NPY2R,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide Y,G-protein coupled receptor,,
P10082,P49146,PYY,NPY2R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide Y,G-protein coupled receptor,,
P01298,P49146,PPY,NPY2R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide Y,G-protein coupled receptor,,
P01303,P50391,NPY,NPY4R,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide Y,G-protein coupled receptor,,
P10082,P50391,PYY,NPY4R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide Y,G-protein coupled receptor,,
P01298,P50391,PPY,NPY4R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide Y,G-protein coupled receptor,,
P01303,Q15761,NPY,NPY5R,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide Y,G-protein coupled receptor,,
P10082,Q15761,PYY,NPY5R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide Y,G-protein coupled receptor,,
P01298,Q15761,PPY,NPY5R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Neuropeptide Y,G-protein coupled receptor,,
P01138,P08138,NGF,NGFR,curated,"uniprot, reactome, IUPHAR",,,,,,,,ligand-receptor,Neurotrophic factor,,,
P01138,P04629,NGF,NTRK1,curated,"uniprot, reactome, IUPHAR",,,,,,,,ligand-receptor,Neurotrophic factor,tyrosine kinase,,
P23560,Q16620,BDNF,NTRK2,curated,"uniprot, reactome, IUPHAR",,,,,,,,ligand-receptor,Neurotrophic factor,tyrosine kinase,,
P20783,Q16288,NTF3,NTRK3,curated,"uniprot, reactome, IUPHAR",,,,,,,,ligand-receptor,Neurotrophic factor,tyrosine kinase,,
Q13332,Q16288,PTPRS,NTRK3,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,phosphatase-receptor,Trans-synaptic,,,
P30990,P30989,NTS,NTSR1,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Neurotensin,G-protein coupled receptor,,
P30990,O95665,NTS,NTSR2,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Neurotensin,G-protein coupled receptor,,
P01213,P41143,PDYN,OPRD1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Opioid,G-protein coupled receptor,,
b-Endorphin_byPOMC,P41143,,OPRD1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Opioid,G-protein coupled receptor,,
P01210,P41143,PENK,OPRD1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Opioid,G-protein coupled receptor,,
P01213,P35372,PDYN,OPRM1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Opioid,G-protein coupled receptor,,
b-Endorphin_byPOMC,P35372,,OPRM1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Opioid,G-protein coupled receptor,,
P01210,P35372,PENK,OPRM1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Opioid,G-protein coupled receptor,,
P01213,P41145,PDYN,OPRK1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Opioid,G-protein coupled receptor,,
b-Endorphin_byPOMC,P41145,,OPRK1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Opioid,G-protein coupled receptor,,
P01210,P41145,PENK,OPRK1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Opioid,G-protein coupled receptor,,
Q13519,P41146,PNOC,OPRL1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Opioid,G-protein coupled receptor,,
P01178,P30559,OXT,OXTR,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Oxytocin,G-protein coupled receptor,,
P01185,P30559,AVP,OXTR,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Oxytocin,G-protein coupled receptor,,
P00734,P25116,F2,PAR1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Proteinase-activated receptor,G-protein coupled receptor,,
P00734,O00254,F2,PAR3,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Proteinase-activated receptor,G-protein coupled receptor,,
P00734,Q96RI0,F2,PAR4,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Proteinase-activated receptor,G-protein coupled receptor,,
P08311,Q96RI0,CTSG,PAR4,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Proteinase-activated receptor,G-protein coupled receptor,,
P81277,P49683,PRLH,PRLHR,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Prolactin-releasing peptide,G-protein coupled receptor,,
P12272,P49683,PTHLH,PRLHR,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Prolactin-releasing peptide,G-protein coupled receptor,,
P01303,P49683,NPY,PRLHR,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Prolactin-releasing peptide,G-protein coupled receptor,,
P58294,Q8TCW9,PROK1,PROKR1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Prokineticin,G-protein coupled receptor,,
Q9HC23,Q8TCW9,PROK2,PROKR1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Prokineticin,G-protein coupled receptor,,
P58294,Q8NFJ6,PROK1,PROKR2,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Prokineticin,G-protein coupled receptor,,
Q9HC23,Q8NFJ6,PROK2,PROKR2,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Prokineticin,G-protein coupled receptor,,
PGD2_byPTGDS,Q13258,,PTGDR,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGD2_byPTGDS,Q9Y5Y4,,PTGDR2,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGE2_byPTGES,P34995,,PTGER1,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGE2_byPTGES2,P34995,,PTGER1,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGE2_byPTGES3,P34995,,PTGER1,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGE2_byPTGES,P43116,,PTGER2,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGE2_byPTGES2,P43116,,PTGER2,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGE2_byPTGES3,P43116,,PTGER2,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGE2_byPTGES,P43115,,PTGER3,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGE2_byPTGES2,P43115,,PTGER3,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGE2_byPTGES3,P43115,,PTGER3,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGE2_byPTGES,P35408,,PTGER4,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGE2_byPTGES2,P35408,,PTGER4,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGE2_byPTGES3,P35408,,PTGER4,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGF2a_byAKR1C3,P43088,,PTGFR,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGF2a_byCBR1,P43088,,PTGFR,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGF2a_byPRXL2B,P43088,,PTGFR,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
PGI2_byPTGIS,P43119,,PTGIR,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Prostanoid,G-protein coupled receptor,,
P01270,Q03431,PTH,PTH1R,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Parathyroid hormone,G-protein coupled receptor,,
Q96A98,Q03431,PTH2,PTH1R,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Parathyroid hormone,G-protein coupled receptor,,
P12272,Q03431,PTHLH,PTH1R,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Parathyroid hormone,G-protein coupled receptor,,
P01270,P49190,PTH,PTH2R,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Parathyroid hormone,G-protein coupled receptor,,
Q96A98,P49190,PTH2,PTH2R,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Parathyroid hormone,G-protein coupled receptor,,
P12272,P49190,PTHLH,PTH2R,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Parathyroid hormone,G-protein coupled receptor,,
P83859,Q96P65,QRFP,QRFPR,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Pyroglutamylated RFamide peptide,G-protein coupled receptor,,
P04808,Q9HBX9,RLN1,RXFP1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Relaxin,G-protein coupled receptor,,
P04090,Q9HBX9,RLN2,RXFP1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Relaxin,G-protein coupled receptor,,
Q8WXF3,Q9HBX9,RLN3,RXFP1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Relaxin,G-protein coupled receptor,,
P04808,Q8WXD0,RLN1,RXFP2,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Relaxin,G-protein coupled receptor,,
P04090,Q8WXD0,RLN2,RXFP2,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Relaxin,G-protein coupled receptor,,
Q8WXF3,Q8WXD0,RLN3,RXFP2,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Relaxin,G-protein coupled receptor,,
P04808,Q9NSD7,RLN1,RXFP3,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Relaxin,G-protein coupled receptor,,
P04090,Q9NSD7,RLN2,RXFP3,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Relaxin,G-protein coupled receptor,,
Q8WXF3,Q9NSD7,RLN3,RXFP3,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Relaxin,G-protein coupled receptor,,
P09683,P47872,SCT,SCTR,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Secretin,G-protein coupled receptor,,
P01282,P47872,VIP,SCTR,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Secretin,G-protein coupled receptor,,
P23468,Q96PX8,PTPRD,SLITRK1,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,receptor-receptor,Trans-synaptic,,,
Q13332,Q96PX8,PTPRS,SLITRK1,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,receptor-receptor,Trans-synaptic,,,
P23468,Q9H156,PTPRD,SLITRK2,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,receptor-receptor,Trans-synaptic,,,
Q13332,Q9H156,PTPRS,SLITRK2,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,receptor-receptor,Trans-synaptic,,,
P23468,O94933,PTPRD,SLITRK3,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,receptor-receptor,Trans-synaptic,,,
Q13332,Q8IW52,PTPRS,SLITRK4,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,receptor-receptor,Trans-synaptic,,,
Q13332,O94991,PTPRS,SLITRK5,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,receptor-receptor,Trans-synaptic,,,
Q13332,Q9H5Y7,PTPRS,SLITRK6,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,receptor-receptor,Trans-synaptic,,,
O00230,P30872,CORT,SSTR1,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Somatostatin,G-protein coupled receptor,,
P61278,P30872,SST,SSTR1,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Somatostatin,G-protein coupled receptor,,
O00230,P30874,CORT,SSTR2,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Somatostatin,G-protein coupled receptor,,
P61278,P30874,SST,SSTR2,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Somatostatin,G-protein coupled receptor,,
O00230,P32745,CORT,SSTR3,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Somatostatin,G-protein coupled receptor,,
P61278,P32745,SST,SSTR3,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Somatostatin,G-protein coupled receptor,,
O00230,P31391,CORT,SSTR4,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Somatostatin,G-protein coupled receptor,,
P61278,P31391,SST,SSTR4,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Somatostatin,G-protein coupled receptor,,
O00230,P35346,CORT,SSTR5,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Somatostatin,G-protein coupled receptor,,
P61278,P35346,SST,SSTR5,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Somatostatin,G-protein coupled receptor,,
b-PEA_byDDC,Q96RJ0,,TAAR1,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Tachykinin,G-protein coupled receptor,,
P20366,P25103,TAC1,TACR1,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Tachykinin,G-protein coupled receptor,,
Q9UHF0,P25103,TAC3,TACR1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Tachykinin,G-protein coupled receptor,,
P20366,P21452,TAC1,TACR2,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Tachykinin,G-protein coupled receptor,,
Q9UHF0,P21452,TAC3,TACR2,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Tachykinin,G-protein coupled receptor,,
Q9UHF0,P29371,TAC3,TACR3,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Tachykinin,G-protein coupled receptor,,
P20366,P29371,TAC1,TACR3,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Tachykinin,G-protein coupled receptor,,
TXA2_byTBXAS1,P21731,,TBXA2R,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Thromboxane,G-protein coupled receptor,,
P20396,P34981,TRH,TRHR,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Thyrotropin-releasing hormone,G-protein coupled receptor,,
P01222,P16473,TSHB,TSHR,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Thyrotropin-releasing hormone,G-protein coupled receptor,,
O95399,Q9UKP6,UTS2,UTS2R,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Urotensin-2,G-protein coupled receptor,,
Q765I0,Q9UKP6,UTS2B,UTS2R,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Urotensin-2,G-protein coupled receptor,,
P18509,P32241,ADCYAP1,VIPR1,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Vasoactive intestinal peptide,G-protein coupled receptor,,
P09683,P32241,SCT,VIPR1,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Vasoactive intestinal peptide,G-protein coupled receptor,,
P01282,P32241,VIP,VIPR1,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Vasoactive intestinal peptide,G-protein coupled receptor,,
P18509,P41587,ADCYAP1,VIPR2,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Vasoactive intestinal peptide,G-protein coupled receptor,,
P09683,P41587,SCT,VIPR2,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Vasoactive intestinal peptide,G-protein coupled receptor,,
P01282,P41587,VIP,VIPR2,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Vasoactive intestinal peptide,G-protein coupled receptor,,
Glutamate_byGLS_and_SLC17A6,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A6,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A6,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A6,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A6,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A6,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A6,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A6,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A6,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A6,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A7,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
